from.id,to.id,reaction,subsystem,arrows
fad[m],fadh2[m],HMR_3409,Fatty acid oxidation,to
lneldccoa[m],h[m],HMR_3409,Fatty acid oxidation,to
lneldccoa[m],nadh[m],HMR_3409,Fatty acid oxidation,to
lneldccoa[m],accoa[m],HMR_3409,Fatty acid oxidation,to
lneldccoa[m],fadh2[m],HMR_3409,Fatty acid oxidation,to
h2o[m],h[m],HMR_3411,Fatty acid oxidation,to
h2o[m],nadh[m],HMR_3411,Fatty acid oxidation,to
h2o[m],accoa[m],HMR_3411,Fatty acid oxidation,to
h2o[m],fadh2[m],HMR_3411,Fatty acid oxidation,to
nad[m],h[m],HMR_3411,Fatty acid oxidation,to
nad[m],nadh[m],HMR_3411,Fatty acid oxidation,to
nad[m],accoa[m],HMR_3411,Fatty acid oxidation,to
nad[m],fadh2[m],HMR_3411,Fatty acid oxidation,to
coa[m],h[m],HMR_3411,Fatty acid oxidation,to
coa[m],nadh[m],HMR_3411,Fatty acid oxidation,to
coa[m],accoa[m],HMR_3411,Fatty acid oxidation,to
coa[m],fadh2[m],HMR_3411,Fatty acid oxidation,to
fad[m],h[m],HMR_3411,Fatty acid oxidation,to
fad[m],nadh[m],HMR_3411,Fatty acid oxidation,to
fad[m],accoa[m],HMR_3411,Fatty acid oxidation,to
fad[m],fadh2[m],HMR_3411,Fatty acid oxidation,to
M01236[m],h[m],HMR_3411,Fatty acid oxidation,to
M01236[m],nadh[m],HMR_3411,Fatty acid oxidation,to
M01236[m],accoa[m],HMR_3411,Fatty acid oxidation,to
M01236[m],fadh2[m],HMR_3411,Fatty acid oxidation,to
h2o[m],h[m],HMR_3413,Fatty acid oxidation,to
h2o[m],nadh[m],HMR_3413,Fatty acid oxidation,to
h2o[m],accoa[m],HMR_3413,Fatty acid oxidation,to
h2o[m],fadh2[m],HMR_3413,Fatty acid oxidation,to
nad[m],h[m],HMR_3413,Fatty acid oxidation,to
nad[m],nadh[m],HMR_3413,Fatty acid oxidation,to
nad[m],accoa[m],HMR_3413,Fatty acid oxidation,to
nad[m],fadh2[m],HMR_3413,Fatty acid oxidation,to
coa[m],h[m],HMR_3413,Fatty acid oxidation,to
coa[m],nadh[m],HMR_3413,Fatty acid oxidation,to
coa[m],accoa[m],HMR_3413,Fatty acid oxidation,to
coa[m],fadh2[m],HMR_3413,Fatty acid oxidation,to
fad[m],h[m],HMR_3413,Fatty acid oxidation,to
fad[m],nadh[m],HMR_3413,Fatty acid oxidation,to
fad[m],accoa[m],HMR_3413,Fatty acid oxidation,to
fad[m],fadh2[m],HMR_3413,Fatty acid oxidation,to
M00123[m],h[m],HMR_3413,Fatty acid oxidation,to
M00123[m],nadh[m],HMR_3413,Fatty acid oxidation,to
M00123[m],accoa[m],HMR_3413,Fatty acid oxidation,to
M00123[m],fadh2[m],HMR_3413,Fatty acid oxidation,to
h2o[m],h[m],HMR_3414,Fatty acid oxidation,to
h2o[m],nadh[m],HMR_3414,Fatty acid oxidation,to
h2o[m],accoa[m],HMR_3414,Fatty acid oxidation,to
h2o[m],fadh2[m],HMR_3414,Fatty acid oxidation,to
nad[m],h[m],HMR_3414,Fatty acid oxidation,to
nad[m],nadh[m],HMR_3414,Fatty acid oxidation,to
nad[m],accoa[m],HMR_3414,Fatty acid oxidation,to
nad[m],fadh2[m],HMR_3414,Fatty acid oxidation,to
coa[m],h[m],HMR_3414,Fatty acid oxidation,to
coa[m],nadh[m],HMR_3414,Fatty acid oxidation,to
coa[m],accoa[m],HMR_3414,Fatty acid oxidation,to
coa[m],fadh2[m],HMR_3414,Fatty acid oxidation,to
fad[m],h[m],HMR_3414,Fatty acid oxidation,to
fad[m],nadh[m],HMR_3414,Fatty acid oxidation,to
fad[m],accoa[m],HMR_3414,Fatty acid oxidation,to
fad[m],fadh2[m],HMR_3414,Fatty acid oxidation,to
M00101[m],h[m],HMR_3414,Fatty acid oxidation,to
M00101[m],nadh[m],HMR_3414,Fatty acid oxidation,to
M00101[m],accoa[m],HMR_3414,Fatty acid oxidation,to
M00101[m],fadh2[m],HMR_3414,Fatty acid oxidation,to
h2o[m],h[m],HMR_3416,Fatty acid oxidation,to
h2o[m],nadh[m],HMR_3416,Fatty acid oxidation,to
h2o[m],accoa[m],HMR_3416,Fatty acid oxidation,to
h2o[m],fadh2[m],HMR_3416,Fatty acid oxidation,to
nad[m],h[m],HMR_3416,Fatty acid oxidation,to
nad[m],nadh[m],HMR_3416,Fatty acid oxidation,to
nad[m],accoa[m],HMR_3416,Fatty acid oxidation,to
nad[m],fadh2[m],HMR_3416,Fatty acid oxidation,to
coa[m],h[m],HMR_3416,Fatty acid oxidation,to
coa[m],nadh[m],HMR_3416,Fatty acid oxidation,to
coa[m],accoa[m],HMR_3416,Fatty acid oxidation,to
coa[m],fadh2[m],HMR_3416,Fatty acid oxidation,to
fad[m],h[m],HMR_3416,Fatty acid oxidation,to
fad[m],nadh[m],HMR_3416,Fatty acid oxidation,to
fad[m],accoa[m],HMR_3416,Fatty acid oxidation,to
fad[m],fadh2[m],HMR_3416,Fatty acid oxidation,to
M00006[m],h[m],HMR_3416,Fatty acid oxidation,to
M00006[m],nadh[m],HMR_3416,Fatty acid oxidation,to
M00006[m],accoa[m],HMR_3416,Fatty acid oxidation,to
M00006[m],fadh2[m],HMR_3416,Fatty acid oxidation,to
h2o[m],h[m],HMR_3421,Fatty acid oxidation,to
h2o[m],nadh[m],HMR_3421,Fatty acid oxidation,to
h2o[m],accoa[m],HMR_3421,Fatty acid oxidation,to
h2o[m],fadh2[m],HMR_3421,Fatty acid oxidation,to
nad[m],h[m],HMR_3421,Fatty acid oxidation,to
nad[m],nadh[m],HMR_3421,Fatty acid oxidation,to
nad[m],accoa[m],HMR_3421,Fatty acid oxidation,to
nad[m],fadh2[m],HMR_3421,Fatty acid oxidation,to
coa[m],h[m],HMR_3421,Fatty acid oxidation,to
coa[m],nadh[m],HMR_3421,Fatty acid oxidation,to
coa[m],accoa[m],HMR_3421,Fatty acid oxidation,to
coa[m],fadh2[m],HMR_3421,Fatty acid oxidation,to
fad[m],h[m],HMR_3421,Fatty acid oxidation,to
fad[m],nadh[m],HMR_3421,Fatty acid oxidation,to
fad[m],accoa[m],HMR_3421,Fatty acid oxidation,to
fad[m],fadh2[m],HMR_3421,Fatty acid oxidation,to
adrncoa[m],h[m],HMR_3421,Fatty acid oxidation,to
adrncoa[m],nadh[m],HMR_3421,Fatty acid oxidation,to
adrncoa[m],accoa[m],HMR_3421,Fatty acid oxidation,to
adrncoa[m],fadh2[m],HMR_3421,Fatty acid oxidation,to
h2o[m],h[m],HMR_3422,Fatty acid oxidation,to
h2o[m],nadh[m],HMR_3422,Fatty acid oxidation,to
h2o[m],accoa[m],HMR_3422,Fatty acid oxidation,to
h2o[m],fadh2[m],HMR_3422,Fatty acid oxidation,to
nad[m],h[m],HMR_3422,Fatty acid oxidation,to
nad[m],nadh[m],HMR_3422,Fatty acid oxidation,to
nad[m],accoa[m],HMR_3422,Fatty acid oxidation,to
nad[m],fadh2[m],HMR_3422,Fatty acid oxidation,to
coa[m],h[m],HMR_3422,Fatty acid oxidation,to
coa[m],nadh[m],HMR_3422,Fatty acid oxidation,to
coa[m],accoa[m],HMR_3422,Fatty acid oxidation,to
coa[m],fadh2[m],HMR_3422,Fatty acid oxidation,to
fad[m],h[m],HMR_3422,Fatty acid oxidation,to
fad[m],nadh[m],HMR_3422,Fatty acid oxidation,to
fad[m],accoa[m],HMR_3422,Fatty acid oxidation,to
fad[m],fadh2[m],HMR_3422,Fatty acid oxidation,to
dcsptn1coa[m],h[m],HMR_3422,Fatty acid oxidation,to
dcsptn1coa[m],nadh[m],HMR_3422,Fatty acid oxidation,to
dcsptn1coa[m],accoa[m],HMR_3422,Fatty acid oxidation,to
dcsptn1coa[m],fadh2[m],HMR_3422,Fatty acid oxidation,to
h2o[m],h[m],HMR_3423,Fatty acid oxidation,to
h2o[m],nadh[m],HMR_3423,Fatty acid oxidation,to
h2o[m],accoa[m],HMR_3423,Fatty acid oxidation,to
h2o[m],fadh2[m],HMR_3423,Fatty acid oxidation,to
nad[m],h[m],HMR_3423,Fatty acid oxidation,to
nad[m],nadh[m],HMR_3423,Fatty acid oxidation,to
nad[m],accoa[m],HMR_3423,Fatty acid oxidation,to
nad[m],fadh2[m],HMR_3423,Fatty acid oxidation,to
coa[m],h[m],HMR_3423,Fatty acid oxidation,to
coa[m],nadh[m],HMR_3423,Fatty acid oxidation,to
coa[m],accoa[m],HMR_3423,Fatty acid oxidation,to
coa[m],fadh2[m],HMR_3423,Fatty acid oxidation,to
fad[m],h[m],HMR_3423,Fatty acid oxidation,to
fad[m],nadh[m],HMR_3423,Fatty acid oxidation,to
fad[m],accoa[m],HMR_3423,Fatty acid oxidation,to
fad[m],fadh2[m],HMR_3423,Fatty acid oxidation,to
CE4843[m],h[m],HMR_3423,Fatty acid oxidation,to
CE4843[m],nadh[m],HMR_3423,Fatty acid oxidation,to
CE4843[m],accoa[m],HMR_3423,Fatty acid oxidation,to
CE4843[m],fadh2[m],HMR_3423,Fatty acid oxidation,to
h2o[m],h[m],HMR_3424,Fatty acid oxidation,to
h2o[m],nadh[m],HMR_3424,Fatty acid oxidation,to
h2o[m],accoa[m],HMR_3424,Fatty acid oxidation,to
h2o[m],fadh2[m],HMR_3424,Fatty acid oxidation,to
nad[m],h[m],HMR_3424,Fatty acid oxidation,to
nad[m],nadh[m],HMR_3424,Fatty acid oxidation,to
nad[m],accoa[m],HMR_3424,Fatty acid oxidation,to
nad[m],fadh2[m],HMR_3424,Fatty acid oxidation,to
coa[m],h[m],HMR_3424,Fatty acid oxidation,to
coa[m],nadh[m],HMR_3424,Fatty acid oxidation,to
coa[m],accoa[m],HMR_3424,Fatty acid oxidation,to
coa[m],fadh2[m],HMR_3424,Fatty acid oxidation,to
fad[m],h[m],HMR_3424,Fatty acid oxidation,to
fad[m],nadh[m],HMR_3424,Fatty acid oxidation,to
fad[m],accoa[m],HMR_3424,Fatty acid oxidation,to
fad[m],fadh2[m],HMR_3424,Fatty acid oxidation,to
M00023[m],h[m],HMR_3424,Fatty acid oxidation,to
M00023[m],nadh[m],HMR_3424,Fatty acid oxidation,to
M00023[m],accoa[m],HMR_3424,Fatty acid oxidation,to
M00023[m],fadh2[m],HMR_3424,Fatty acid oxidation,to
h2o[m],h[m],HMR_3425,Fatty acid oxidation,to
h2o[m],nadh[m],HMR_3425,Fatty acid oxidation,to
h2o[m],accoa[m],HMR_3425,Fatty acid oxidation,to
h2o[m],fadh2[m],HMR_3425,Fatty acid oxidation,to
nad[m],h[m],HMR_3425,Fatty acid oxidation,to
nad[m],nadh[m],HMR_3425,Fatty acid oxidation,to
nad[m],accoa[m],HMR_3425,Fatty acid oxidation,to
nad[m],fadh2[m],HMR_3425,Fatty acid oxidation,to
coa[m],h[m],HMR_3425,Fatty acid oxidation,to
coa[m],nadh[m],HMR_3425,Fatty acid oxidation,to
coa[m],accoa[m],HMR_3425,Fatty acid oxidation,to
coa[m],fadh2[m],HMR_3425,Fatty acid oxidation,to
fad[m],h[m],HMR_3425,Fatty acid oxidation,to
fad[m],nadh[m],HMR_3425,Fatty acid oxidation,to
fad[m],accoa[m],HMR_3425,Fatty acid oxidation,to
fad[m],fadh2[m],HMR_3425,Fatty acid oxidation,to
CE4847[m],h[m],HMR_3425,Fatty acid oxidation,to
CE4847[m],nadh[m],HMR_3425,Fatty acid oxidation,to
CE4847[m],accoa[m],HMR_3425,Fatty acid oxidation,to
CE4847[m],fadh2[m],HMR_3425,Fatty acid oxidation,to
h2o[m],h[m],HMR_3426,Fatty acid oxidation,to
h2o[m],nadh[m],HMR_3426,Fatty acid oxidation,to
h2o[m],accoa[m],HMR_3426,Fatty acid oxidation,to
h2o[m],fadh2[m],HMR_3426,Fatty acid oxidation,to
nad[m],h[m],HMR_3426,Fatty acid oxidation,to
nad[m],nadh[m],HMR_3426,Fatty acid oxidation,to
nad[m],accoa[m],HMR_3426,Fatty acid oxidation,to
nad[m],fadh2[m],HMR_3426,Fatty acid oxidation,to
coa[m],h[m],HMR_3426,Fatty acid oxidation,to
coa[m],nadh[m],HMR_3426,Fatty acid oxidation,to
coa[m],accoa[m],HMR_3426,Fatty acid oxidation,to
coa[m],fadh2[m],HMR_3426,Fatty acid oxidation,to
fad[m],h[m],HMR_3426,Fatty acid oxidation,to
fad[m],nadh[m],HMR_3426,Fatty acid oxidation,to
fad[m],accoa[m],HMR_3426,Fatty acid oxidation,to
fad[m],fadh2[m],HMR_3426,Fatty acid oxidation,to
lnlncacoa[m],h[m],HMR_3426,Fatty acid oxidation,to
lnlncacoa[m],nadh[m],HMR_3426,Fatty acid oxidation,to
lnlncacoa[m],accoa[m],HMR_3426,Fatty acid oxidation,to
lnlncacoa[m],fadh2[m],HMR_3426,Fatty acid oxidation,to
h2o[m],h[m],HMR_3427,Fatty acid oxidation,to
h2o[m],nadh[m],HMR_3427,Fatty acid oxidation,to
h2o[m],accoa[m],HMR_3427,Fatty acid oxidation,to
h2o[m],fadh2[m],HMR_3427,Fatty acid oxidation,to
nad[m],h[m],HMR_3427,Fatty acid oxidation,to
nad[m],nadh[m],HMR_3427,Fatty acid oxidation,to
nad[m],accoa[m],HMR_3427,Fatty acid oxidation,to
nad[m],fadh2[m],HMR_3427,Fatty acid oxidation,to
coa[m],h[m],HMR_3427,Fatty acid oxidation,to
coa[m],nadh[m],HMR_3427,Fatty acid oxidation,to
coa[m],accoa[m],HMR_3427,Fatty acid oxidation,to
coa[m],fadh2[m],HMR_3427,Fatty acid oxidation,to
fad[m],h[m],HMR_3427,Fatty acid oxidation,to
fad[m],nadh[m],HMR_3427,Fatty acid oxidation,to
fad[m],accoa[m],HMR_3427,Fatty acid oxidation,to
fad[m],fadh2[m],HMR_3427,Fatty acid oxidation,to
eicostetcoa[m],h[m],HMR_3427,Fatty acid oxidation,to
eicostetcoa[m],nadh[m],HMR_3427,Fatty acid oxidation,to
eicostetcoa[m],accoa[m],HMR_3427,Fatty acid oxidation,to
eicostetcoa[m],fadh2[m],HMR_3427,Fatty acid oxidation,to
h2o[m],h[m],HMR_3428,Fatty acid oxidation,to
h2o[m],nadh[m],HMR_3428,Fatty acid oxidation,to
h2o[m],accoa[m],HMR_3428,Fatty acid oxidation,to
h2o[m],fadh2[m],HMR_3428,Fatty acid oxidation,to
nad[m],h[m],HMR_3428,Fatty acid oxidation,to
nad[m],nadh[m],HMR_3428,Fatty acid oxidation,to
nad[m],accoa[m],HMR_3428,Fatty acid oxidation,to
nad[m],fadh2[m],HMR_3428,Fatty acid oxidation,to
coa[m],h[m],HMR_3428,Fatty acid oxidation,to
coa[m],nadh[m],HMR_3428,Fatty acid oxidation,to
coa[m],accoa[m],HMR_3428,Fatty acid oxidation,to
coa[m],fadh2[m],HMR_3428,Fatty acid oxidation,to
fad[m],h[m],HMR_3428,Fatty acid oxidation,to
fad[m],nadh[m],HMR_3428,Fatty acid oxidation,to
fad[m],accoa[m],HMR_3428,Fatty acid oxidation,to
fad[m],fadh2[m],HMR_3428,Fatty acid oxidation,to
tmndnccoa[m],h[m],HMR_3428,Fatty acid oxidation,to
tmndnccoa[m],nadh[m],HMR_3428,Fatty acid oxidation,to
tmndnccoa[m],accoa[m],HMR_3428,Fatty acid oxidation,to
tmndnccoa[m],fadh2[m],HMR_3428,Fatty acid oxidation,to
h2o[m],h[m],HMR_3429,Fatty acid oxidation,to
h2o[m],nadh[m],HMR_3429,Fatty acid oxidation,to
h2o[m],accoa[m],HMR_3429,Fatty acid oxidation,to
h2o[m],fadh2[m],HMR_3429,Fatty acid oxidation,to
nad[m],h[m],HMR_3429,Fatty acid oxidation,to
nad[m],nadh[m],HMR_3429,Fatty acid oxidation,to
nad[m],accoa[m],HMR_3429,Fatty acid oxidation,to
nad[m],fadh2[m],HMR_3429,Fatty acid oxidation,to
coa[m],h[m],HMR_3429,Fatty acid oxidation,to
coa[m],nadh[m],HMR_3429,Fatty acid oxidation,to
coa[m],accoa[m],HMR_3429,Fatty acid oxidation,to
coa[m],fadh2[m],HMR_3429,Fatty acid oxidation,to
fad[m],h[m],HMR_3429,Fatty acid oxidation,to
fad[m],nadh[m],HMR_3429,Fatty acid oxidation,to
fad[m],accoa[m],HMR_3429,Fatty acid oxidation,to
fad[m],fadh2[m],HMR_3429,Fatty acid oxidation,to
clpndcoa[m],h[m],HMR_3429,Fatty acid oxidation,to
clpndcoa[m],nadh[m],HMR_3429,Fatty acid oxidation,to
clpndcoa[m],accoa[m],HMR_3429,Fatty acid oxidation,to
clpndcoa[m],fadh2[m],HMR_3429,Fatty acid oxidation,to
h2o[m],h[m],HMR_3431,Fatty acid oxidation,to
h2o[m],nadh[m],HMR_3431,Fatty acid oxidation,to
h2o[m],accoa[m],HMR_3431,Fatty acid oxidation,to
h2o[m],fadh2[m],HMR_3431,Fatty acid oxidation,to
nad[m],h[m],HMR_3431,Fatty acid oxidation,to
nad[m],nadh[m],HMR_3431,Fatty acid oxidation,to
nad[m],accoa[m],HMR_3431,Fatty acid oxidation,to
nad[m],fadh2[m],HMR_3431,Fatty acid oxidation,to
coa[m],h[m],HMR_3431,Fatty acid oxidation,to
coa[m],nadh[m],HMR_3431,Fatty acid oxidation,to
coa[m],accoa[m],HMR_3431,Fatty acid oxidation,to
coa[m],fadh2[m],HMR_3431,Fatty acid oxidation,to
fad[m],h[m],HMR_3431,Fatty acid oxidation,to
fad[m],nadh[m],HMR_3431,Fatty acid oxidation,to
fad[m],accoa[m],HMR_3431,Fatty acid oxidation,to
fad[m],fadh2[m],HMR_3431,Fatty acid oxidation,to
M00012[m],h[m],HMR_3431,Fatty acid oxidation,to
M00012[m],nadh[m],HMR_3431,Fatty acid oxidation,to
M00012[m],accoa[m],HMR_3431,Fatty acid oxidation,to
M00012[m],fadh2[m],HMR_3431,Fatty acid oxidation,to
h2o[m],h[m],HMR_3432,Fatty acid oxidation,to
h2o[m],nadh[m],HMR_3432,Fatty acid oxidation,to
h2o[m],accoa[m],HMR_3432,Fatty acid oxidation,to
h2o[m],fadh2[m],HMR_3432,Fatty acid oxidation,to
nad[m],h[m],HMR_3432,Fatty acid oxidation,to
nad[m],nadh[m],HMR_3432,Fatty acid oxidation,to
nad[m],accoa[m],HMR_3432,Fatty acid oxidation,to
nad[m],fadh2[m],HMR_3432,Fatty acid oxidation,to
coa[m],h[m],HMR_3432,Fatty acid oxidation,to
coa[m],nadh[m],HMR_3432,Fatty acid oxidation,to
coa[m],accoa[m],HMR_3432,Fatty acid oxidation,to
coa[m],fadh2[m],HMR_3432,Fatty acid oxidation,to
fad[m],h[m],HMR_3432,Fatty acid oxidation,to
fad[m],nadh[m],HMR_3432,Fatty acid oxidation,to
fad[m],accoa[m],HMR_3432,Fatty acid oxidation,to
fad[m],fadh2[m],HMR_3432,Fatty acid oxidation,to
M00343[m],h[m],HMR_3432,Fatty acid oxidation,to
M00343[m],nadh[m],HMR_3432,Fatty acid oxidation,to
M00343[m],accoa[m],HMR_3432,Fatty acid oxidation,to
M00343[m],fadh2[m],HMR_3432,Fatty acid oxidation,to
h2o[m],h[m],HMR_3433,Fatty acid oxidation,to
h2o[m],nadh[m],HMR_3433,Fatty acid oxidation,to
h2o[m],accoa[m],HMR_3433,Fatty acid oxidation,to
h2o[m],fadh2[m],HMR_3433,Fatty acid oxidation,to
nad[m],h[m],HMR_3433,Fatty acid oxidation,to
nad[m],nadh[m],HMR_3433,Fatty acid oxidation,to
nad[m],accoa[m],HMR_3433,Fatty acid oxidation,to
nad[m],fadh2[m],HMR_3433,Fatty acid oxidation,to
coa[m],h[m],HMR_3433,Fatty acid oxidation,to
coa[m],nadh[m],HMR_3433,Fatty acid oxidation,to
coa[m],accoa[m],HMR_3433,Fatty acid oxidation,to
coa[m],fadh2[m],HMR_3433,Fatty acid oxidation,to
fad[m],h[m],HMR_3433,Fatty acid oxidation,to
fad[m],nadh[m],HMR_3433,Fatty acid oxidation,to
fad[m],accoa[m],HMR_3433,Fatty acid oxidation,to
fad[m],fadh2[m],HMR_3433,Fatty acid oxidation,to
CE4854[m],h[m],HMR_3433,Fatty acid oxidation,to
CE4854[m],nadh[m],HMR_3433,Fatty acid oxidation,to
CE4854[m],accoa[m],HMR_3433,Fatty acid oxidation,to
CE4854[m],fadh2[m],HMR_3433,Fatty acid oxidation,to
h[m],nadp[m],HMR_3446,Fatty acid synthesis,to
h[m],CE5116[m],HMR_3446,Fatty acid synthesis,to
nadph[m],nadp[m],HMR_3446,Fatty acid synthesis,to
nadph[m],CE5116[m],HMR_3446,Fatty acid synthesis,to
CE4795[m],nadp[m],HMR_3446,Fatty acid synthesis,to
CE4795[m],CE5116[m],HMR_3446,Fatty acid synthesis,to
CE5116[m],CE5114[m],HMR_3447,Fatty acid synthesis,to
fad[m],fadh2[m],HMR_3448,Fatty acid synthesis,to
fad[m],CE5114[m],HMR_3448,Fatty acid synthesis,to
dlnlcgcoa[m],fadh2[m],HMR_3448,Fatty acid synthesis,to
dlnlcgcoa[m],CE5114[m],HMR_3448,Fatty acid synthesis,to
h2o[m],CE4791[m],HMR_3449,Fatty acid synthesis,to
CE5114[m],CE4791[m],HMR_3449,Fatty acid synthesis,to
nad[m],h[m],HMR_3450,Fatty acid synthesis,to
nad[m],nadh[m],HMR_3450,Fatty acid synthesis,to
nad[m],CE4793[m],HMR_3450,Fatty acid synthesis,to
CE4791[m],h[m],HMR_3450,Fatty acid synthesis,to
CE4791[m],nadh[m],HMR_3450,Fatty acid synthesis,to
CE4791[m],CE4793[m],HMR_3450,Fatty acid synthesis,to
coa[m],accoa[m],HMR_3451,Fatty acid synthesis,to
coa[m],lnlncgcoa[m],HMR_3451,Fatty acid synthesis,to
CE4793[m],accoa[m],HMR_3451,Fatty acid synthesis,to
CE4793[m],lnlncgcoa[m],HMR_3451,Fatty acid synthesis,to
fad[m],fadh2[m],HMR_3452,Fatty acid synthesis,to
fad[m],CE2437[m],HMR_3452,Fatty acid synthesis,to
lnlncgcoa[m],fadh2[m],HMR_3452,Fatty acid synthesis,to
lnlncgcoa[m],CE2437[m],HMR_3452,Fatty acid synthesis,to
h2o[m],CE2438[m],HMR_3453,Fatty acid synthesis,to
CE2437[m],CE2438[m],HMR_3453,Fatty acid synthesis,to
nad[m],h[m],HMR_3454,Fatty acid synthesis,to;from
nad[m],nadh[m],HMR_3454,Fatty acid synthesis,to;from
nad[m],CE2439[m],HMR_3454,Fatty acid synthesis,to;from
CE2438[m],h[m],HMR_3454,Fatty acid synthesis,to;from
CE2438[m],nadh[m],HMR_3454,Fatty acid synthesis,to;from
CE2438[m],CE2439[m],HMR_3454,Fatty acid synthesis,to;from
accoa[m],coa[m],HMR_3455,Fatty acid synthesis,to;from
accoa[m],CE2439[m],HMR_3455,Fatty acid synthesis,to;from
CE2440[m],coa[m],HMR_3455,Fatty acid synthesis,to;from
CE2440[m],CE2439[m],HMR_3455,Fatty acid synthesis,to;from
o2[m],h2o2[m],HMR_3456,Fatty acid synthesis,to
o2[m],CE2441[m],HMR_3456,Fatty acid synthesis,to
CE2440[m],h2o2[m],HMR_3456,Fatty acid synthesis,to
CE2440[m],CE2441[m],HMR_3456,Fatty acid synthesis,to
h[m],nadp[m],HMR_3457,Fatty acid synthesis,to;from
h[m],CE2442[m],HMR_3457,Fatty acid synthesis,to;from
nadph[m],nadp[m],HMR_3457,Fatty acid synthesis,to;from
nadph[m],CE2442[m],HMR_3457,Fatty acid synthesis,to;from
CE2441[m],nadp[m],HMR_3457,Fatty acid synthesis,to;from
CE2441[m],CE2442[m],HMR_3457,Fatty acid synthesis,to;from
accoa[x],h[x],HMR_3475,Fatty acid oxidation,to
accoa[x],coa[x],HMR_3475,Fatty acid oxidation,to
accoa[x],ac[x],HMR_3475,Fatty acid oxidation,to
h2o[x],h[x],HMR_3475,Fatty acid oxidation,to
h2o[x],coa[x],HMR_3475,Fatty acid oxidation,to
h2o[x],ac[x],HMR_3475,Fatty acid oxidation,to
phyt[c],phyt[x],HMR_3478,"Transport, peroxisomal",to
CE5126[x],pristcoa[x],HMR_3491,Fatty acid oxidation,to;from
coa[x],ppcoa[x],HMR_3505,Fatty acid oxidation,to
coa[x],tmtrdcoa[x],HMR_3505,Fatty acid oxidation,to
C07297[x],ppcoa[x],HMR_3505,Fatty acid oxidation,to
C07297[x],tmtrdcoa[x],HMR_3505,Fatty acid oxidation,to
crn[m],crn[c],HMR_3520,"Transport, mitochondrial",to;from
crn[m],dmnoncrn[m],HMR_3520,"Transport, mitochondrial",to;from
dmnoncrn[c],crn[c],HMR_3520,"Transport, mitochondrial",to;from
dmnoncrn[c],dmnoncrn[m],HMR_3520,"Transport, mitochondrial",to;from
fad[m],h[m],HMR_3522,Fatty acid oxidation,to
fad[m],fadh2[m],HMR_3522,Fatty acid oxidation,to
fad[m],CE4806[m],HMR_3522,Fatty acid oxidation,to
dmnoncoa[m],h[m],HMR_3522,Fatty acid oxidation,to
dmnoncoa[m],fadh2[m],HMR_3522,Fatty acid oxidation,to
dmnoncoa[m],CE4806[m],HMR_3522,Fatty acid oxidation,to
xolest2_hs[l],xolest2_hs[r],HMR_3597,"Transport, lysosomal",to
chsterol[r],coa[r],HMR_3625,Cholesterol metabolism,to
chsterol[r],M01498[r],HMR_3625,Cholesterol metabolism,to
ddcacoa[r],coa[r],HMR_3625,Cholesterol metabolism,to
ddcacoa[r],M01498[r],HMR_3625,Cholesterol metabolism,to
chsterol[r],coa[r],HMR_3626,Cholesterol metabolism,to
chsterol[r],M01510[r],HMR_3626,Cholesterol metabolism,to
M03050[r],coa[r],HMR_3626,Cholesterol metabolism,to
M03050[r],M01510[r],HMR_3626,Cholesterol metabolism,to
chsterol[r],coa[r],HMR_3627,Cholesterol metabolism,to
chsterol[r],M01501[r],HMR_3627,Cholesterol metabolism,to
tdcoa[r],coa[r],HMR_3627,Cholesterol metabolism,to
tdcoa[r],M01501[r],HMR_3627,Cholesterol metabolism,to
chsterol[r],coa[r],HMR_3628,Cholesterol metabolism,to
chsterol[r],M01487[r],HMR_3628,Cholesterol metabolism,to
M00129[r],coa[r],HMR_3628,Cholesterol metabolism,to
M00129[r],M01487[r],HMR_3628,Cholesterol metabolism,to
chsterol[r],coa[r],HMR_3629,Cholesterol metabolism,to
chsterol[r],M01479[r],HMR_3629,Cholesterol metabolism,to
HC10784[r],coa[r],HMR_3629,Cholesterol metabolism,to
HC10784[r],M01479[r],HMR_3629,Cholesterol metabolism,to
chsterol[r],coa[r],HMR_3630,Cholesterol metabolism,to
chsterol[r],M01470[r],HMR_3630,Cholesterol metabolism,to
M01141[r],coa[r],HMR_3630,Cholesterol metabolism,to
M01141[r],M01470[r],HMR_3630,Cholesterol metabolism,to
chsterol[r],coa[r],HMR_3631,Cholesterol metabolism,to
chsterol[r],M01506[r],HMR_3631,Cholesterol metabolism,to
ptdcacoa[r],coa[r],HMR_3631,Cholesterol metabolism,to
ptdcacoa[r],M01506[r],HMR_3631,Cholesterol metabolism,to
chsterol[r],coa[r],HMR_3633,Cholesterol metabolism,to
chsterol[r],M01477[r],HMR_3633,Cholesterol metabolism,to
M01191[r],coa[r],HMR_3633,Cholesterol metabolism,to
M01191[r],M01477[r],HMR_3633,Cholesterol metabolism,to
chsterol[r],coa[r],HMR_3635,Cholesterol metabolism,to
chsterol[r],M01495[r],HMR_3635,Cholesterol metabolism,to
hpdcacoa[r],coa[r],HMR_3635,Cholesterol metabolism,to
hpdcacoa[r],M01495[r],HMR_3635,Cholesterol metabolism,to
chsterol[r],coa[r],HMR_3636,Cholesterol metabolism,to
chsterol[r],M01454[r],HMR_3636,Cholesterol metabolism,to
M00004[r],coa[r],HMR_3636,Cholesterol metabolism,to
